countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rkna,rtfpna,rwtfpna,labsh,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_k
CHL,Chile,Chilean Peso,2005,197142.5938,193026.8125,16.301726,6.3676548,2189.2,2.875069141,131124.1094,180493,197142.5938,193026.8125,463415.3438,0.699654698,0.603227496,193026.8125,131124.1094,180493,463415.3438,1,1,0.446695745,0.038216155,559.7675,0.652826607,0.624198139,0.637507498,Benchmark,Benchmark,Market,Regular,0.74090184,89.44444444,0.586604655,0.255761802,0.092700444,0.308060616,-0.258256972,0.015129495,0.640543234,0.548160584,0.730555311,0.693965673,0.656664491,0.519363761
CHL,Chile,Chilean Peso,2006,227183.9063,220995.9531,16.468677,6.918619633,2189.2,2.893330097,140236.1875,193292.5,225493.2031,220604.0625,520402,0.7354334,0.599007249,204018.4063,141041.5781,194803.6406,496926.0938,0.977119327,0.997774959,0.446695745,0.038374223,530.275,0.717369914,0.685923159,0.701124966,Extrapolated,Benchmark,Market,Regular,,91.11111111,0.550056159,0.240504697,0.085635617,0.365436047,-0.253361613,0.011729075,0.701610749,0.602804372,0.818594606,0.727877855,0.687139809,0.544603348
CHL,Chile,Chilean Peso,2007,240420.125,230519.4063,16.633254,6.963277817,2168.4,2.911706924,149854.8281,204997.4688,236345.3594,228430.8281,562265.75,0.732509017,0.622103095,214547.4375,151691.625,208973.5625,534587.625,0.981228948,1.022105455,0.446695745,0.038361192,522.4641667,0.764323175,0.732323587,0.757696748,Extrapolated,Benchmark,Market,Regular,,94.44444444,0.56871593,0.24139753,0.087302506,0.370029122,-0.279808611,0.012363557,0.743579586,0.645362027,0.899453482,0.804138958,0.737735748,0.569364548
CHL,Chile,Chilean Peso,2008,231741.375,237159.6094,16.795593,7.172075272,2111.2,2.930200338,158394.25,224780.5469,229302.375,235756.3906,611122.8125,0.719985366,0.65410322,221611.3281,158372.7969,226291.9063,580899.1875,0.95260942,1.0402776,0.446695745,0.038245223,522.4610358,0.817296267,0.783361554,0.761916399,Extrapolated,Extrapolated,Market,Regular,,92.22222222,0.586257458,0.281588554,0.085598134,0.368887872,-0.310261607,-0.012070414,0.790483305,0.702395115,1.000936943,0.755040228,0.819642603,0.617925107
CHL,Chile,Chilean Peso,2009,229616.3594,232254.5625,16.955737,7.117381573,2111.2,2.948811293,159955.2031,210381.75,227551.8438,230508.4219,626502.75,0.701606393,0.61965853,219314.4688,159633.7813,213423.75,615399.25,0.913657308,0.950858891,0.446695745,0.040366158,560.8598948,0.779524922,0.758467317,0.748738885,Extrapolated,Extrapolated,Market,Regular,,92.22222222,0.597116768,0.218762279,0.096806712,0.322316676,-0.237860665,0.0028582,0.747609858,0.691671582,0.976381469,0.721326351,0.748921454,0.621929824
CHL,Chile,Chilean Peso,2010,261167.7188,249925.3281,17.113688,7.696658611,2111.2,2.967540503,175133.0469,242462.0313,258357.1094,247956.7031,656101.8125,0.686279953,0.645229638,232682.1406,173919.0938,244773.7344,657159.4375,0.900107563,1.012636304,0.446695745,0.040257916,510.2491667,0.868264079,0.83724761,0.872365534,Extrapolated,Extrapolated,Market,Regular,,94.44444444,0.612282455,0.271535277,0.09402252,0.317140579,-0.289883494,-0.005097316,0.830667355,0.756569037,1.113097152,0.898195386,0.782163799,0.681972861
CHL,Chile,Chilean Peso,2011,278135.6875,265261,17.269525,7.77433157,2111.2,2.967540503,189456.3125,266090.25,275295.3125,262867.7813,714839.75,0.69092387,0.6710639,246615.6719,187738.8594,267721.6875,709227.9375,0.91050297,1.057064652,0.446695745,0.039753452,483.65425,0.944866419,0.903001368,0.94569242,Extrapolated,Extrapolated,Market,Regular,,93.33333333,0.629681349,0.291530341,0.091047168,0.321906537,-0.323856324,-0.010309153,0.903967651,0.799501562,1.227721945,0.959428132,0.825908601,0.712209225
CHN,"China, People's Republic of",Yuan Renminbi,1950,,,,190.6471863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,"China, People's Republic of",Yuan Renminbi,1951,,,,201.4015503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,"China, People's Republic of",Yuan Renminbi,1952,400002.2813,397323.3438,560.2104325,209.9093781,,1.253648281,368092.3438,408902.3125,394365.5,395709.3125,325038.875,0.439135075,0.455997884,176533.8438,154835.6563,184977.3281,459683.125,0.408317834,0.445413083,0.546501994,,2.461808978,0.063600488,0.070654832,0.070414893,Extrapolated,Extrapolated,Market,Regular,,,0.776046097,0.103131205,0.154162869,0.005327094,-0.00459143,-0.03407583,0.068695824,0.134282672,0.03795088,0.097421996,0.155749947,0.222883999
CHN,"China, People's Republic of",Yuan Renminbi,1953,448629,445337.125,569.6247668,215.164978,,1.263355255,404875.3438,459091,443586.7813,444841.4375,340858.125,0.465457559,0.479839265,189198.2031,159332.6406,198872.7188,480387.0938,0.421415716,0.461150885,0.546501994,0.03459546,2.461808978,0.068525769,0.075833879,0.075619988,Extrapolated,Extrapolated,Market,Regular,,,0.751597941,0.121876389,0.158558592,0.004626215,-0.004195474,-0.032463674,0.074331076,0.130409839,0.041007513,0.106358789,0.16212821,0.222889915
CHN,"China, People's Republic of",Yuan Renminbi,1954,461666.5313,457716.8125,579.8956082,220.4425049,,1.27313745,405781.9063,467729.8438,455045.9375,455782.9063,357155.7188,0.466837704,0.480580896,196298.9063,159846.6094,204706.8125,505598.9063,0.419812441,0.455768019,0.546501994,0.03368441,2.461808978,0.069341384,0.077453792,0.077328548,Extrapolated,Extrapolated,Market,Regular,,,0.748336375,0.135915473,0.14196007,0.005594425,-0.004361462,-0.027444886,0.07472076,0.130593035,0.040984238,0.115626343,0.155919641,0.226344228
CHN,"China, People's Republic of",Yuan Renminbi,1955,483878.4063,479975.3438,591.6010829,224.7875061,,1.282995343,431792.8125,490855.9063,474455.75,475389.9375,375092.3438,0.460738003,0.472624809,204092.2813,173945.0313,217276.25,528916.375,0.421328545,0.466961056,0.546501994,0.033256773,2.461808978,0.071207017,0.07872802,0.078573316,Extrapolated,Extrapolated,Market,Regular,,,0.757233739,0.124241374,0.151058078,0.004135676,-0.004465816,-0.032203086,0.077129498,0.133711871,0.041518414,0.121975102,0.15453665,0.22728169
CHN,"China, People's Republic of",Yuan Renminbi,1956,518855.375,514002.7188,603.698021,230.4799957,,1.299599648,450657.2188,517696.75,506925.5313,507233.7813,405494.9688,0.463256031,0.472148865,230878.5313,186333.875,236376.5625,557963.125,0.455680817,0.485686183,0.546501994,0.032512859,2.461808978,0.075153522,0.08316265,0.083112121,Extrapolated,Extrapolated,Market,Regular,,,0.73980391,0.132166892,0.148656726,0.006651334,-0.004434141,-0.022844682,0.081605917,0.137002177,0.043042568,0.124080777,0.1561988,0.223608121
CHN,"China, People's Republic of",Yuan Renminbi,1957,566674.75,561098.3125,617.4255892,237.3574982,,1.316418767,486317.5625,564615.25,553659.9375,553651.9375,428898.4688,0.482445955,0.494564503,242236.3125,193674.8281,248424.4844,590636.5625,0.455279112,0.486079156,0.546501994,0.03204092,2.461808978,0.071324095,0.07911472,0.079115868,Extrapolated,Extrapolated,Market,Regular,,,0.732491434,0.141420424,0.145889968,0.006159273,-0.004223338,-0.021737749,0.07746708,0.127503326,0.04048112,0.129107907,0.151748374,0.22245656
CHN,"China, People's Republic of",Yuan Renminbi,1958,661288.1875,654984,630.577783,254.5924988,,1.333455682,533378.5,659761.375,647892.3125,648073.3125,461675.7188,0.522354603,0.532090664,276880.3438,197804.1406,280655.25,649314.25,0.476416975,0.502738774,0.546501994,0.030527776,2.461808978,0.072856098,0.082245722,0.082222752,Extrapolated,Extrapolated,Market,Regular,,,0.686099708,0.195013255,0.136922121,0.005901308,-0.00372072,-0.02021566,0.07915653,0.121873118,0.041285412,0.130724549,0.165434152,0.230403259
CHN,"China, People's Republic of",Yuan Renminbi,1959,719551.875,712836.6875,638.0334781,266.2650146,,1.350713015,522278.4375,714114.8125,703044,703425.125,525293.5,0.505147636,0.510593712,291304.8438,172409.875,285595.5938,737161.3125,0.458521903,0.467991531,0.546501994,0.029199304,2.461808978,0.069693074,0.082011312,0.08196687,Extrapolated,Extrapolated,Market,Regular,,,0.602562189,0.272717565,0.139916882,0.007067164,-0.004335386,-0.017928427,0.076650016,0.115547971,0.039732488,0.130199075,0.170996591,0.237463042
CHN,"China, People's Republic of",Yuan Renminbi,1960,670730.75,665282.9375,634.4365428,262.821167,,1.368193626,512877.1875,668783.4375,654109.25,654965,595719.625,0.43998903,0.450424701,285155.0625,174247.9531,278444.375,812913.3125,0.429403901,0.436513275,0.546501994,0.029964019,2.461808978,0.075017236,0.08818382,0.088068597,Extrapolated,Extrapolated,Market,Regular,,,0.609262228,0.238037512,0.173798218,0.0082374,-0.006074273,-0.023261096,0.08384408,0.131497283,0.044074087,0.152478233,0.194783002,0.233319893
CHN,"China, People's Republic of",Yuan Renminbi,1961,427466.4375,423979.1875,628.5953346,260.2387695,,1.384399533,369692.8438,427082.0938,418057.5625,418500.3438,603632.625,0.277747005,0.285080999,231305.7344,182086.7031,235010.1563,833342.625,0.344058037,0.363920093,0.546501994,0.032022309,2.461808978,0.111156121,0.11914409,0.119018026,Extrapolated,Extrapolated,Market,Regular,,,0.719101727,0.137130708,0.164273486,0.009030485,-0.006037828,-0.023498576,0.122406899,0.17060134,0.061906206,0.165804222,0.210299522,0.241306126
CHN,"China, People's Republic of",Yuan Renminbi,1962,448200.3438,444052.75,637.0122667,260.764679,,1.400797486,409143.7188,446460.4688,438964.2813,438904.75,601799.4375,0.281965613,0.287528664,230462.4688,199899.8906,237923.2031,837673.375,0.339430422,0.36480552,0.546501994,0.031738698,2.461808978,0.103801407,0.109348394,0.109363228,Extrapolated,Extrapolated,Market,Regular,,,0.790032923,0.085022442,0.142159581,0.00778525,-0.00427758,-0.020722613,0.112311676,0.170165894,0.056506745,0.179497808,0.233481601,0.23866865
CHN,"China, People's Republic of",Yuan Renminbi,1963,519517.7813,514784.9063,657.4365752,266.4395142,,1.417389631,456371.875,515453.5625,507626.375,507794.4688,611469.3125,0.313592076,0.319738358,249603.1406,202026.3125,254496.1406,856743.25,0.357324421,0.379287004,0.546501994,0.030268606,2.461808978,0.091965258,0.09977515,0.099742122,Extrapolated,Extrapolated,Market,Regular,,,0.740196347,0.116349623,0.15853709,0.008675364,-0.004985498,-0.018772971,0.100850757,0.160101997,0.050479629,0.176101223,0.239340708,0.245886758
CHN,"China, People's Republic of",Yuan Renminbi,1964,605764.4375,600220,678.7088239,276.0495605,,1.434178233,523821.2188,600171.6875,590315.0625,590498.875,633592.9375,0.342970937,0.350917608,281814.5938,218878.375,286706.3125,890419.6875,0.386347592,0.409190983,0.546501994,0.029073961,2.461808978,0.091701664,0.100846127,0.100814737,Extrapolated,Extrapolated,Market,Regular,,,0.721716464,0.1292983,0.165366024,0.010320096,-0.005959992,-0.020740833,0.101235008,0.163583954,0.050094755,0.177314088,0.23863174,0.24604331
CHN,"China, People's Republic of",Yuan Renminbi,1965,676903,671132.625,697.7045817,286.742157,,1.451165795,568486.5625,673006.25,659842.5,660225.6875,672845.3125,0.358724892,0.365210891,316580.6563,236148.9531,322429.4688,941565.375,0.411798388,0.43662551,0.546501994,0.028156973,2.461808978,0.095835067,0.10543263,0.105371438,Extrapolated,Extrapolated,Market,Regular,,,0.693254292,0.158308983,0.167794526,0.01066242,-0.007220774,-0.022799419,0.106367699,0.157634197,0.052318778,0.191524014,0.24122633,0.24789916
CHN,"China, People's Republic of",Yuan Renminbi,1966,749445.75,741653.8125,717.5543075,297.4521179,,1.476768732,615851.625,747132.125,731967.6875,731182.625,722012.25,0.364521414,0.371044874,341252.8125,246666.6406,350123.3438,1008494.375,0.417731881,0.446186602,0.546501994,0.027703725,2.461808978,0.091858953,0.102909952,0.103020452,Extrapolated,Extrapolated,Market,Regular,,,0.668406963,0.179545388,0.173860833,0.010793385,-0.007315591,-0.025291048,0.102855732,0.154751458,0.049581895,0.21332562,0.250330657,0.249759108
CHN,"China, People's Republic of",Yuan Renminbi,1967,680326.875,673857.4375,736.4865017,308.3287964,,1.502823472,589577.3125,681245.3125,666492.5625,666342.125,752176.0625,0.315682888,0.322507054,329961.6563,265281.125,346613.4375,1049952.75,0.385190487,0.421241909,0.546501994,0.02859229,2.461808978,0.100979574,0.109671682,0.10969644,Extrapolated,Extrapolated,Market,Regular,,,0.73189491,0.137568995,0.152901739,0.011356804,-0.007923028,-0.025799414,0.111189549,0.165576338,0.052107487,0.215765774,0.258540899,0.247482359
CHN,"China, People's Republic of",Yuan Renminbi,1968,655213.25,648580.5625,756.7997054,319.0402527,,1.529337764,564028.1875,655983.5,642385.625,641891.9375,785069.1875,0.283719152,0.288354576,321062.0938,255563.8438,336518.875,1090481,0.358166963,0.390822887,0.546501994,0.028382111,2.461808978,0.101002984,0.110335611,0.110420465,Extrapolated,Extrapolated,Market,Regular,,,0.723835528,0.143256694,0.154860884,0.011532552,-0.007786566,-0.025699103,0.111598784,0.167579298,0.051477123,0.212698787,0.250765771,0.250025004
CHN,"China, People's Republic of",Yuan Renminbi,1969,743014.375,735332.1875,778.7267134,331.2617188,,1.556319952,632429.875,739927.125,726470.3125,725649.375,828167.5,0.301520705,0.305234849,352951.8438,276012,367380.875,1139900.625,0.374463588,0.405774534,0.546501994,0.027868025,2.461808978,0.100131318,0.108997874,0.109121181,Extrapolated,Extrapolated,Market,Regular,,,0.700459003,0.148139372,0.171077505,0.009899807,-0.006733366,-0.022842258,0.112136101,0.161161771,0.050978984,0.228201449,0.265527487,0.245233372
CHN,"China, People's Republic of",Yuan Renminbi,1970,885256.8125,877493.625,799.946841,344.0183105,,1.583778262,706991.25,883534.0625,864642.0625,864989.3125,924245.25,0.335214049,0.342044115,394344.4375,278021.375,409015.1563,1229129.625,0.392290086,0.423589438,0.546501994,0.026844576,2.461809455,0.094016708,0.105290681,0.105248414,Extrapolated,Extrapolated,Market,Regular,,,0.645882845,0.204098299,0.171458244,0.008013478,-0.006841294,-0.022611521,0.106271928,0.150438926,0.047851328,0.240314871,0.269768238,0.241282642
CHN,"China, People's Republic of",Yuan Renminbi,1971,944707.3125,934670,821.436505,358.5814209,,1.606602073,745495.4375,936266.8125,921574.375,920250.75,1010309.25,0.335897505,0.340152144,421948.5313,293465.5313,435990.75,1326826,0.393270344,0.423041612,0.546501994,0.027060192,2.461809455,0.094567686,0.106403261,0.106556304,Extrapolated,Extrapolated,Market,Regular,,,0.621423781,0.207303688,0.188676596,0.008796863,-0.006214733,-0.019986169,0.109441949,0.152654272,0.045577937,0.243540347,0.275400937,0.240792602
CHN,"China, People's Republic of",Yuan Renminbi,1972,943710.3125,933450.6875,842.515035,370.7607117,,1.629754901,763360.25,924010.3125,918862.9375,917334.1875,1099455.5,0.310569763,0.310530812,437982.5938,309099.7813,446925.6563,1423937.625,0.385170609,0.40917182,0.546501994,0.027408581,2.245066956,0.106736816,0.121442385,0.121644773,Extrapolated,Extrapolated,Market,Regular,,,0.634652972,0.175127104,0.197497725,0.010240938,-0.007065214,-0.010453515,0.124619286,0.191318817,0.049272029,0.269364625,0.306908995,0.2636213
CHN,"China, People's Republic of",Yuan Renminbi,1973,1028402.125,1018243.063,862.740261,381.2418823,,1.653241396,799725.75,1010239.688,998418.9375,998034.5625,1196096.25,0.31352511,0.317654312,472583.2188,329340.3125,485873.9375,1526956.875,0.393463969,0.421137959,0.546501994,0.027665401,1.989415974,0.121813662,0.13628608,0.136338577,Extrapolated,Extrapolated,Market,Regular,,,0.615230858,0.210928485,0.186069787,0.014535152,-0.011009215,-0.015755074,0.141699264,0.191265706,0.056062854,0.288520843,0.332434326,0.293554574
CHN,"China, People's Republic of",Yuan Renminbi,1974,1056155,1049259.25,881.626929,394.4494324,,1.677066207,851287.1875,1044257.563,1035101.75,1038008.063,1317697.875,0.317490131,0.319964528,483452.625,337898.0938,499346.9375,1644623.625,0.379036337,0.407571137,0.546501994,0.027749101,1.961199999,0.119241506,0.136729136,0.13634631,Extrapolated,Extrapolated,Market,Regular,,,0.620432854,0.185904518,0.199683309,0.020814471,-0.019394182,-0.007440956,0.141108646,0.213875686,0.051298442,0.25577563,0.28437984,0.291566283
CHN,"China, People's Republic of",Yuan Renminbi,1975,1123533.625,1114210,898.891252,407.9577332,,1.70123446,889761.3125,1104019.5,1107026.5,1107404,1456951.75,0.331153631,0.333624393,525513,351652.9375,531253.375,1785129.5,0.386702091,0.406976044,0.546501994,0.027686371,1.859799999,0.125072971,0.144838274,0.144788906,Extrapolated,Extrapolated,Market,Regular,,,0.604324996,0.193477944,0.199140891,0.019605102,-0.017236739,0.000687829,0.14818934,0.226918702,0.054922624,0.276243329,0.297161698,0.305369735
CHN,"China, People's Republic of",Yuan Renminbi,1976,1121533.75,1106331.25,914.236509,420.9138489,,1.73033309,908154.75,1080074,1100827.5,1095577.25,1566407.625,0.303878129,0.29938522,517104.7813,365631.6563,534656.75,1916553.875,0.358868122,0.386282921,0.546501994,0.028154911,1.941399999,0.116349004,0.137036607,0.137693331,Extrapolated,Extrapolated,Market,Regular,,,0.61894381,0.156921133,0.209984258,0.021026907,-0.013404167,0.006528037,0.139013169,0.246317847,0.049544742,0.2653898,0.289708883,0.294116914
CHN,"China, People's Republic of",Yuan Renminbi,1977,1157654.5,1144721,927.91348,432.5819397,,1.757917047,900648.1875,1115534.75,1135363.75,1132659.375,1714713.25,0.29561764,0.288672298,556404.75,377418.8125,561381.4375,2051286.875,0.365698338,0.384117723,0.546501994,0.028150385,1.857823802,0.132533416,0.15102388,0.151384458,Extrapolated,Extrapolated,Market,Regular,,,0.587535024,0.189718559,0.207627416,0.020104064,-0.014430765,0.009445694,0.159917247,0.228522464,0.055043811,0.283569008,0.310926408,0.304807127
CHN,"China, People's Republic of",Yuan Renminbi,1978,1320082.375,1309901.375,940.448391,445.5043335,,1.785940647,992143.9375,1297321,1293232.125,1294558.5,1892616.25,0.316014946,0.314398199,621504.125,404958.625,634136.4375,2214855,0.384880722,0.408826411,0.546501994,0.027961725,1.683599999,0.134047866,0.165600702,0.165431023,Extrapolated,Extrapolated,Market,Regular,,,0.547277153,0.235738292,0.219118416,0.017095396,-0.015173568,-0.004055757,0.147476424,0.268180356,0.100508259,0.324105531,0.35540852,0.33101508
CHN,"China, People's Republic of",Yuan Renminbi,1979,1405355,1393180.5,952.699898,460.541748,,1.814411044,1073496.25,1382369.375,1375646.75,1376227.25,2079264.125,0.318354249,0.319559038,668569.6875,448487.7813,684119.25,2380279.75,0.390130132,0.415593475,0.546501994,0.028409583,1.554999999,0.157773972,0.191320688,0.191240013,Extrapolated,Extrapolated,Market,Regular,,,0.53736043,0.224434674,0.242667973,0.022195853,-0.020461107,-0.006197815,0.174917729,0.307913206,0.119811083,0.396011621,0.417333782,0.364319533
CHN,"China, People's Republic of",Yuan Renminbi,1980,1460655,1446568.125,965.365571,479.1169128,,1.843335271,1158615,1445254.875,1440643.875,1439263.25,2266313.25,0.318007499,0.3229855,720995.1875,487225.8438,736214.625,2568095,0.39436546,0.419222951,0.546501994,0.02863867,1.498399999,0.173259273,0.212766171,0.212970257,Extrapolated,Extrapolated,Market,Regular,,,0.565481901,0.199157357,0.239523694,0.022745056,-0.019459607,-0.007448372,0.191158152,0.372455324,0.131002531,0.513244927,0.553409576,0.382676274
