iso,year,pop_thous,gdp_pcap_thous2005usd,cons_price_ns,ns_usd_p1000cal,cons_exp_ns,ns_cal_pcap_day_thous,ns_share,cons_price_s,s_usd_p1000cal,cons_exp_s,s_cal_pcap_day_thous,Tot_cal,s_share,Status
zaf,1993,39623,5.517013741,763.9802813,2.215731003,18075711.95,0.564076697,0.246719166,704.2042883,0.26848767,6687391.532,1.722234111,2.286310808,0.753280834,Include
zaf,1976,26354,6.393322625,468.6595315,1.288354444,7320533.019,0.590701315,0.255336168,286.5243396,0.112508978,1864414.394,1.722724631,2.313425946,0.744663832,Include
zaf,1986,33733,6.085632343,778.0767017,2.214961359,15831126.22,0.580494122,0.251870965,958.937675,0.385759818,8189569.064,1.724234104,2.304728226,0.748129035,Include
zwe,1982,7877,0.69658536,85.81769331,0.285833458,329460.2183,0.400900141,0.18804572,76.627144,0.027225726,135499.4455,1.731028954,2.131929095,0.81195428,Include
tun,1972,5202,1.557793445,187.2790889,1.734358244,1075943.824,0.326728919,0.158668491,449.7609831,0.160061122,526517.8586,1.732463278,2.059192197,0.841331509,Include
dza,2000,31719,3.481722244,9444.723578,134.9265389,109482092.2,0.070086336,0.038881632,6787.882193,2.115048611,42422714.43,1.732470102,1.802556438,0.961118368,Include
tun,1973,5316,1.514533859,181.441866,1.597538129,1032920.228,0.333225105,0.161263933,341.225381,0.121840329,409727.0968,1.73310863,2.066333735,0.838736067,Include
geo,2015,4024.18,3.669938412,1031.909642,2.840095945,2675455.583,0.641349072,0.270037925,2235.684667,0.913752716,2326853.016,1.733684262,2.375033334,0.729962075,Include
aze,1998,7984,1.401624983,122.4240538,0.918789634,913662.7883,0.341237269,0.164443048,1050.994254,0.389407213,1967588.979,1.733871853,2.075109122,0.835556952,Include
rom,1997,22717,4.857977668,514.2051337,0.972191748,8796458.991,1.091219478,0.386144568,258.2857,0.128531878,1848770.403,1.734715598,2.825935076,0.613855432,Include
mli,2008,13138,0.656064854,53825.19703,269.0749682,235515938.2,0.182526062,0.095140165,84840.09311,29.2862543,243796938.3,1.735970321,1.918496383,0.904859835,Include
bfa,2002,12296,0.456626275,35421.10024,85.99292832,132750723.2,0.343967523,0.165207304,151948.3091,53.16438554,414709852.7,1.738068288,2.082035811,0.834792696,Include
tun,1974,5434,1.600948346,141.6856844,1.062934507,753631.1951,0.357470215,0.170487964,366.6201919,0.132349684,456566.7042,1.739277305,2.09674752,0.829512036,Include
aze,1995,7771,1.222331259,108.2620688,0.813458311,848835.6128,0.367890453,0.174543648,390.0751427,0.144433734,712766.034,1.739837083,2.107727536,0.825456352,Include
rom,2002,22250,5.500840514,2403.527183,3.715555118,37329439.16,1.2371002,0.414975602,551.9553968,0.278649874,3946735.511,1.744039403,2.981139603,0.585024398,Include
zaf,1971,23107,6.216716925,501.3723962,1.476085599,7364338.662,0.591542265,0.253194686,287.8706434,0.11251817,1655761.138,1.744771643,2.336313908,0.746805314,Include
zaf,1975,25699,6.412002427,433.2507303,1.477990964,8435219.59,0.608436872,0.258331749,272.143454,0.108793928,1782629.849,1.746817077,2.355253949,0.741668251,Include
tur,2015,78529.41,13.85264869,1483.791974,3.628890326,98022641.97,0.942382823,0.350176458,1468.445294,0.699985651,35087319.75,1.748782739,2.691165562,0.649823542,Include
mwi,1974,5130,0.402029966,47.48468939,0.180175161,163651.2971,0.485081044,0.216776691,71.85465722,0.026549509,87127.25718,1.752618227,2.237699271,0.783223309,Include
zaf,1984,32205,6.451392727,1135.48942,1.935853296,13143224.29,0.577581546,0.247730266,1599.5439,0.627183489,12930598.1,1.753912117,2.331493663,0.752269734,Include
zaf,1974,25041,6.470786102,421.3630435,1.263143096,6964693.139,0.603260516,0.255916388,225.3966301,0.087986628,1410554.105,1.753995776,2.357256292,0.744083612,Include
zaf,1987,34463,6.081863212,1172.935882,2.688713891,21378152.36,0.632091037,0.264809519,742.9257258,0.308699299,6814398.105,1.754873899,2.386964936,0.735190481,Include
dza,1980,19475,3.596290304,1362.001886,4.519107157,16495283.42,0.5134957,0.225877536,1884.619086,0.72996771,9131611.368,1.759841033,2.273336733,0.774122464,Include
egy,1978,43006,0.780402151,283.2984827,0.476977209,4572074.577,0.61065197,0.256596735,769.3050839,0.308911824,8578740.841,1.769159958,2.379811928,0.743403265,Include
zaf,1983,31410,6.29375672,742.3641297,1.4485044,9809416.649,0.590694003,0.250136942,559.2080515,0.21738432,4413221.248,1.770788467,2.36148247,0.749863058,Include
bih,2004,3887,3.694774934,740.1374532,2.106000256,2127607.818,0.712075024,0.286774307,1492.470214,0.609370299,1531091.626,1.770975256,2.48305028,0.713225693,Include
zwe,1981,7572,0.706044491,60.22047999,0.277048118,300879.7972,0.39294734,0.181503678,104.9094369,0.037685545,184562.6958,1.772007902,2.164955242,0.818496322,Include
zwe,1976,6374,0.707908805,25.93790742,0.120289229,106819.2407,0.381696189,0.177149435,64.59516812,0.022911609,94506.03435,1.772960357,2.154656546,0.822850565,Include
dza,2010,37063,4.349548201,22967.06442,89.51829844,702303277.9,0.579935164,0.246451667,12201.97701,4.850863979,116362040,1.773204381,2.353139545,0.753548333,Include
mli,2009,13559,0.710366139,75519.42366,305.4076636,389629935,0.257781568,0.126902008,99450.81441,35.36066308,310375391.3,1.773561917,2.031343485,0.873097992,Include
geo,2011,4374,2.852938318,756.3607588,2.32582625,2148109.866,0.578505615,0.245768327,1305.033705,0.515177705,1460209.383,1.775360004,2.353865619,0.754231673,Include
geo,2007,4426,2.50797215,724.0514396,1.80544025,1878993.886,0.644225591,0.265888304,2038.075464,0.828481784,2380609.268,1.778692533,2.422918124,0.734111696,Include
zaf,1977,27010,6.232176341,369.6119366,1.068452596,6226289.971,0.591094115,0.249420255,331.0633524,0.132289962,2319883.08,1.778778027,2.369872142,0.750579745,Include
zaf,1985,32983,6.222906594,854.8273303,2.156986654,15406837.99,0.593311872,0.250118883,903.9573031,0.368012132,7880869.398,1.778807597,2.372119469,0.749881117,Include
rom,1978,22074,4.761910006,6583.645055,10.49096644,109935676.7,1.300616482,0.422339191,2377.453962,1.226720229,17582482.91,1.778937844,3.079554326,0.577660809,Include
rom,1977,21882,4.477650115,6912.613529,11.07764866,111280851.9,1.257746093,0.414146874,2569.223591,1.304651558,18539659.64,1.779210535,3.036956628,0.585853126,Include
dza,1987,24226,3.64582314,2456.374286,7.936196035,43819309.6,0.624422533,0.259553844,2392.997255,0.969276697,15267464.96,1.781330824,2.405753357,0.740446156,Include
zwe,1973,5768,0.762175761,41.90135167,0.133884623,110105.3753,0.390624703,0.179753841,65.07636772,0.023632601,88686.06218,1.782484373,2.173109076,0.820246159,Include
geo,2014,4035.31,3.557359385,1064.791486,2.762570403,2575019.498,0.632845067,0.262007494,2690.42516,1.088090309,2856737.583,1.782525034,2.415370101,0.737992506,Include
aze,1996,7852,1.224904351,119.6390534,0.742568065,883009.9627,0.414912177,0.188775664,797.7595423,0.300866481,1537439.754,1.782999184,2.197911361,0.811224336,Include
tur,2016,79827.87,14.06119607,1757.438233,4.188251613,115339968,0.945147644,0.346308763,1304.65354,0.627438282,32615741.47,1.784057458,2.729205102,0.653691237,Include
zaf,1979,28361,6.345983864,337.7948508,1.02921268,6353391.626,0.596329225,0.250494248,315.3440707,0.124795437,2305029.127,1.784281231,2.380610456,0.749505752,Include
dza,2007,35097,4.261488314,17649.9987,80.61908757,540032601.4,0.52290072,0.226623912,7940.038868,3.076504745,70327421.75,1.784449438,2.307350158,0.773376088,Include
tur,2014,77229.26,13.27778619,1333.572139,2.972216639,77172653.91,0.921103084,0.340366525,1698.400041,0.814519332,40986441.73,1.785106297,2.706209381,0.659633475,Include
aze,1994,7675,1.403456176,47.89046364,0.302086707,310255.1319,0.366619963,0.170382757,515.1237364,0.188382168,942061.5472,1.785123377,2.15174334,0.829617243,Include
geo,2012,4358,3.045248476,910.3704116,2.30650557,2252810.12,0.614030566,0.25561092,2094.731373,0.840002297,2389302.532,1.788177309,2.402207875,0.74438908,Include
geo,2016,4015.45,3.782697181,794.7518378,2.320395864,1988718.479,0.584768728,0.246325495,1716.66769,0.677652889,1777022.725,1.789198809,2.373967537,0.753674505,Include
zaf,1973,24385,6.262175793,445.7554315,1.305536119,7145643.062,0.614945748,0.255695565,188.1464523,0.075379605,1200974.244,1.790046093,2.404991841,0.744304435,Include
kaz,1994,15751,4.091175826,6153.783079,17.8716206,90832511.72,0.88404911,0.330560506,3843.951854,1.718909013,17692558.58,1.790345123,2.674394233,0.669439494,Include
zwe,1975,6170,0.737132834,30.61011837,0.142537677,113012.4228,0.352061455,0.164329446,83.22377391,0.029787834,120103.3552,1.790351014,2.142412469,0.835670554,Include
mwi,1973,4967,0.386460102,54.78199933,0.261329392,217172.5647,0.45838424,0.203769227,88.11167237,0.032133635,104346.269,1.791142086,2.249526326,0.796230773,Include
ner,1998,10216,0.354680597,14244.95629,95.82749399,59910390.97,0.167663402,0.085551406,92645.46491,29.99589592,200449974.2,1.792133747,1.959797149,0.914448594,Include
mli,2011,14417,0.798109193,95450.52822,368.4034541,504683259.8,0.260331933,0.126717727,147780.3445,51.49364553,486145328.2,1.79409202,2.054423953,0.873282273,Include
bgr,1989,8878,4.998478613,1880.824523,2.063324879,10238589.45,1.531314902,0.460263162,532.9350425,0.306673339,1784532.161,1.795727163,3.327042065,0.539736838,Include
tun,1977,5839,1.781086216,186.4565574,1.251839585,1151254.275,0.431510368,0.19373819,564.3031234,0.209581045,802112.7656,1.795775689,2.227286057,0.80626181,Include
zaf,1980,29077,6.599514505,301.7115834,0.874489487,5390912.872,0.580851692,0.244376534,271.7889152,0.106640241,2032706.949,1.796020109,2.376871801,0.755623466,Include
tun,1982,6647,2.001826618,207.8535264,1.492688908,1521229.12,0.420055602,0.189533197,1186.614916,0.438384833,1910428.497,1.796208404,2.216264006,0.810466803,Include
kaz,1998,14858,3.990599503,21006.45958,79.90272945,313958598.7,0.724531962,0.28731734,5339.544208,2.310445805,22518575.2,1.797181353,2.521713315,0.71268266,Include
dza,2001,32150,3.538097988,9092.036534,78.5463854,205244061.4,0.222674535,0.110173962,12582.42611,4.23516088,89380021.06,1.798443086,2.021117621,0.889826038,Include
dza,2006,34507,4.191828972,19246.89536,83.89250821,584890178,0.55354264,0.235309484,8814.605114,3.453794516,78251724.37,1.798859949,2.352402589,0.764690516,Include
kaz,1999,14680,4.147484188,33672.47485,118.369192,464286583.8,0.732029413,0.289211812,15781.33229,6.709602968,64679767.46,1.799089246,2.531118659,0.710788188,Include
zaf,1972,23736,6.152122305,486.6262341,1.472038155,7594450.929,0.595493349,0.248595754,288.5663739,0.11192981,1745432.341,1.799935131,2.39542848,0.751404246,Include
mli,1990,7964,0.200426278,15622.55828,67.80986981,84052367.93,0.426415445,0.191528451,31370.17994,11.61651577,60780514.62,1.799966287,2.226381732,0.808471549,Include
dza,2008,35725,4.28705462,15083.61492,67.19523082,482205071.5,0.550336379,0.233751792,6853.846603,2.679633184,63035208.68,1.804025806,2.354362185,0.766248208,Include
mli,2010,13986,0.763531317,90685.7425,391.6850564,535797739.2,0.267964638,0.129282465,113796.2427,40.91512851,376951488.1,1.80474212,2.072706758,0.870717535,Include
zwe,1974,5968,0.755142061,34.51111876,0.114244978,96020.61892,0.385838628,0.176089402,94.78358598,0.034116621,134165.3172,1.805313269,2.191151897,0.823910598,Include
dza,1986,23539,3.778679363,2004.127032,7.619882191,38074646.34,0.581576364,0.243607363,2867.289005,1.137457179,17647352.39,1.805774969,2.387351333,0.756392637,Include
zaf,1978,27674,6.266005513,335.7070971,1.037379344,6087435.356,0.580940916,0.243371464,283.2714758,0.10943217,1996433.46,1.806113448,2.387054364,0.756628536,Include
rom,1975,21470,3.788209719,5999.380805,10.26309246,91984916.14,1.143703543,0.387263126,2717.422673,1.319080416,18705852.99,1.809594783,2.953298326,0.612736874,Include
bfa,2005,13422,0.511964966,24826.11896,78.30985122,116410726.2,0.303435578,0.143549661,102371.911,34.99155015,310341457.9,1.810366542,2.11380212,0.856450339,Include
zwe,1971,5385,0.730746052,83.60333036,0.223544449,172156.051,0.391813892,0.177844491,144.0039626,0.051937024,184905.1524,1.811312499,2.203126391,0.822155509,Include
zwe,1979,7031,0.61112467,39.52030663,0.138085327,152236.3113,0.429596523,0.191671984,37.26470581,0.013598823,63226.77556,1.811714462,2.241310985,0.808328016,Include
dza,1997,30345,3.232560628,9766.579237,59.86463339,187493038.6,0.282770965,0.134977191,5390.565429,1.866590619,37465460.26,1.81218273,2.094953695,0.865022809,Include
mwi,1972,4812,0.389937284,45.6404182,0.256051407,173751.3635,0.386351473,0.175702338,92.70511211,0.032633518,103889.4575,1.81254626,2.198897733,0.824297662,Include
bih,2001,3879,3.1909671,541.3751518,2.411345475,1914704.761,0.560828063,0.236241275,1526.77276,0.584281793,1499909.79,1.813135005,2.373963068,0.763758725,Include
dza,2017,41389.19,4.798666669,37587.62462,180.0070019,1500360161,0.551729663,0.233282143,11294.896,4.412877618,120887693.3,1.813344903,2.365074566,0.766717857,Include
dza,2011,37763,4.392720833,21615.8074,77.14554525,664719962,0.625127372,0.256292315,9493.863075,3.823898935,95609480.42,1.813991299,2.439118671,0.743707685,Include
dza,2013,39208,4.497167453,30132.57624,99.20209398,921062674,0.648784984,0.263150048,11288.13247,4.588537291,119293893.7,1.816671465,2.465456449,0.736849952,Include
zaf,1982,30611,6.579528869,379.3824804,1.258870097,8544945.859,0.607516413,0.250507082,426.9397967,0.171112078,3475014.226,1.817630246,2.425146659,0.749492918,Include
mwi,1971,4666,0.365002811,52.30217969,0.267639455,179497.7532,0.393795983,0.177737201,87.50172925,0.030750534,95409.9896,1.821812118,2.215608101,0.822262799,Include
mli,1989,7826,0.199160706,15750.23125,76.55244002,85594814.24,0.391431442,0.176721427,30559.39816,11.26722759,58689861.81,1.823531677,2.214963119,0.823278573,Include
zwe,1972,5573,0.765803395,48.89771852,0.148977693,122586.2945,0.404518852,0.181479938,95.52452989,0.034704647,128797.9698,1.824481539,2.229000391,0.818520062,Include
dza,2016,40551.39,4.830185505,36916.51477,173.9442851,1429500227,0.555233235,0.233239912,11942.6226,4.665279639,126039993.9,1.825290876,2.380524111,0.766760088,Include
tun,2006,10160,3.679194423,265.7314058,1.336333075,2201261.294,0.444191565,0.195723465,1279.919955,0.476518438,3225515.184,1.825293927,2.269485492,0.804276535,Include
tun,1981,6475,2.064951462,251.2347786,2.266386995,2380046.303,0.444343365,0.195631885,964.6861773,0.359268864,1551265.47,1.826980483,2.271323848,0.804368115,Include
tun,2004,9947,3.420065333,282.1467727,1.478609794,2404722.252,0.44794672,0.196853901,1604.33168,0.598115951,3968690.729,1.827582075,2.275528795,0.803146099,Include
dza,2002,32573,3.687711968,24813.47437,115.9645506,640380601,0.464474948,0.202557067,9248.611235,3.473764181,75520605.94,1.828582291,2.293057239,0.797442933,Include
dza,2012,38482,4.45720897,26221.66489,90.92750484,813938468.8,0.637302763,0.258396842,11561.48147,4.669611363,119966892.1,1.829069346,2.466372109,0.741603158,Include
dza,2014,38923.69,4.702156689,32208.76772,107.2161349,986033556.1,0.647328425,0.261380466,9407.322515,3.814730071,99138654.7,1.829246947,2.476575372,0.738619534,Include
ner,1995,9167,0.332057515,9408.758663,81.71327301,31986660.72,0.11699201,0.060110347,67302.85105,21.21623292,129859045.5,1.829295373,1.946287383,0.939889653,Include
aze,2001,8195,1.790570994,127.7407483,0.944963511,1239593.685,0.438553411,0.193281793,1100.244059,0.413508664,2264017.827,1.830431185,2.268984596,0.806718207,Include
dza,1989,25577,3.569138366,3400.993185,10.42617609,61975171.64,0.636722526,0.258024371,6760.469752,2.731376504,46687773.67,1.830961143,2.467683669,0.741975629,Include
rom,1976,21679,4.168543171,6353.245263,10.98426762,106581776.7,1.226252032,0.401099982,2847.867258,1.410735101,20438969.96,1.830970821,3.057222853,0.598900018,Include
dza,2015,39728.03,4.777413453,45172.86828,158.6409483,1423799338,0.618932937,0.252621073,12540.30334,5.025740251,133445767,1.831111831,2.450044768,0.747378927,Include
tun,2008,10391,3.992827897,235.2711517,1.265575527,2211454.02,0.460722728,0.201003066,2166.841608,0.812020403,5640261.241,1.831395188,2.292117916,0.798996934,Include
bih,2002,3898,3.335486687,448.6714073,2.350590481,1711159.352,0.511656838,0.218344056,1543.750141,0.582605756,1518317.209,1.831694511,2.343351349,0.781655944,Include
egy,1979,43951,0.842213279,358.9047652,0.689335364,7167585.039,0.648157677,0.261177081,801.3326625,0.324463552,9543628.147,1.833521328,2.481679005,0.738822919,Include
ner,2002,11817,0.341469839,18864.53873,107.2447701,76935253.15,0.166321796,0.083130735,121238.9407,39.12271176,309545155.1,1.834403883,2.000725679,0.916869265,Include
ner,1996,9500,0.336724884,9677.402627,99.43408355,46208012.97,0.134018745,0.068065841,70307.02543,22.3227816,142032046.4,1.834938717,1.968957462,0.931934159,Include
zwe,1970,5206,0.694871426,59.51204784,0.180103396,126693.7336,0.370199822,0.167852175,147.9067651,0.052818689,184202.0095,1.835311206,2.205511028,0.832147825,Include
geo,2006,4446,2.217725206,713.3894243,1.812145163,1908152.613,0.648870156,0.261147982,1716.6069,0.692310025,2062488.488,1.83581363,2.484683786,0.738852018,Include
ner,2007,14197,0.34160987,61704.37377,211.9541849,269968164.9,0.245799566,0.117950637,137805.9121,46.06698523,438786191.6,1.838119379,2.083918945,0.882049363,Include
zaf,1970,22503,6.121634163,392.5717957,1.202209525,5595924.674,0.566706783,0.235632812,358.5762593,0.136432495,2060040.622,1.838335102,2.405041885,0.764367188,Include
ner,2010,15894,0.359795365,55053.76814,237.4637692,287613742.6,0.208778707,0.101843576,172559.6873,56.42098459,602658490,1.841215174,2.049993881,0.898156424,Include
geo,2013,4341,3.160713603,844.1081758,2.399061717,2277045.438,0.599028694,0.24532174,1767.356608,0.6988462,2040505.111,1.84277974,2.441808434,0.75467826,Include
bfa,2004,13034,0.485179646,23315.37598,62.01595998,109153671,0.369968113,0.167143381,79242.41126,27.82042228,243994284.1,1.843509389,2.213477502,0.832856619,Include
bgr,1986,8957,4.353943663,951.0704997,1.293857162,6268712.075,1.481960233,0.445550637,390.6773677,0.21841155,1316838.179,1.844171774,3.326132007,0.554449363,Include
geo,2009,4401,2.488919781,761.4206222,1.976914136,2037032.095,0.641454464,0.257936528,1621.087004,0.649749644,1926124.341,1.845414959,2.486869423,0.742063472,Include
bgr,1985,8960,4.17674506,888.1658349,1.285800809,5993091.853,1.42520181,0.435604386,707.8046923,0.383384486,2315278.081,1.8465784,3.27178021,0.564395614,Include
zwe,1977,6581,0.642841929,24.92089842,0.122745982,113446.7466,0.384768938,0.17233413,65.04380858,0.024269673,107728.9534,1.847922517,2.232691455,0.82766587,Include
dza,1988,24905,3.510960427,2850.042519,9.918895535,54302481.44,0.602250195,0.245583697,1899.74029,0.756123405,12716294.39,1.850071367,2.452321562,0.754416303,Include
tun,2002,9750,3.122151498,293.2413268,1.54619039,2575736.723,0.468102564,0.201814301,2297.37146,0.861863587,5678439.955,1.851369161,2.319471725,0.798185699,Include
tun,2003,9847,3.260494817,243.1012207,1.34918717,2127614.2,0.438756815,0.19155718,2618.69818,0.969911712,6455111.61,1.85171758,2.290474395,0.80844282,Include
dza,1991,26894,3.380454262,599.9875099,9.664221274,24910979.97,0.262588488,0.124180708,3892.267102,1.332516629,24224619.31,1.851979002,2.11456749,0.875819292,Include
mwi,1970,4530,0.328693135,37.60103447,0.199325776,115628.8826,0.350842178,0.159078382,255.5949003,0.086346473,264784.05,1.854625178,2.205467356,0.840921618,Include
dza,2009,36383,4.276873999,23370.40374,99.83406139,809006314.8,0.610213486,0.247490661,15719.29699,6.257709476,154184830.2,1.855388581,2.465602067,0.752509339,Include
aze,2002,8280,1.939465015,182.5998713,1.090944075,1713142.209,0.519598306,0.218752481,1027.066105,0.40130123,2250593.611,1.855681292,2.375279598,0.781247519,Include
tun,2013,10997,4.176393919,428.2271049,1.962325428,3994431.148,0.507127099,0.214287519,1514.031537,0.576993456,4306471.437,1.8594461,2.366573199,0.785712481,Include
ner,2003,12254,0.340486472,16684.06077,89.62364862,72127319.94,0.179931183,0.088223397,89263.77803,28.89862515,240358246,1.859563889,2.039495072,0.911776603,Include
bih,2000,3834,3.143882423,340.914632,1.98859854,1385337.287,0.497809791,0.211169581,1203.479083,0.447729288,1165134.88,1.859583682,2.357393473,0.788830419,Include
ner,1993,8553,0.335604118,4511.185524,62.45716305,21883740.79,0.112234912,0.056904905,39632.44414,12.46927847,72407977.83,1.860089146,1.972324058,0.943095095,Include
bfa,2003,12659,0.478138991,26782.59143,69.11023923,115150789.5,0.360605428,0.162208392,102333.3946,35.61503659,306493032.7,1.862494278,2.223099706,0.837791608,Include
ner,1994,8852,0.332938296,10227.35515,114.1748644,36067839.67,0.097772193,0.049862834,81409.09926,25.39528169,152866390.2,1.863050839,1.960823032,0.950137166,Include
tun,2007,10274,3.865890584,258.4948726,1.451738237,2429483.939,0.446265477,0.193181005,1935.92023,0.718461009,5021582.64,1.863824363,2.31008984,0.806818995,Include
ner,2011,16511,0.354241005,68948.09453,192.4522497,356831489.7,0.307662057,0.141591332,118512.1619,40.59371312,456306216.4,1.865225591,2.172887648,0.858408668,Include
geo,2008,4413,2.576183022,866.3376058,2.165671398,2104729.405,0.603360557,0.244292117,1689.541879,0.666006449,2002288.449,1.866471726,2.469832283,0.755707883,Include
tun,1979,6146,1.919450548,169.6696819,1.167100127,1094798.274,0.418158152,0.182885697,900.749425,0.33007081,1383363.071,1.868287203,2.286445355,0.817114303,Include
tun,2000,9553,2.988336552,276.8449768,1.416722764,2290670.703,0.463708596,0.198821493,1693.268559,0.632837313,4123213.546,1.868577468,2.332286064,0.801178507,Include
gmb,1972,475,0.780596065,202.2771766,0.382543253,30205.61525,0.455428983,0.453376206,128.9396225,0.069377548,6604.742546,0.549098774,1.004527757,0.546623794,Do not include
zwe,1980,7289,0.651814546,49.18176894,0.193514904,212605.1495,0.412951022,0.180994618,134.1001308,0.047054557,233927.966,1.868614181,2.281565203,0.819005382,Include
dza,2005,33961,4.188025681,19951.60033,87.5146182,602431378.4,0.555333213,0.229025407,8244.4153,3.203807511,74242023.68,1.869433633,2.424766846,0.770974593,Include
ner,2012,17157,0.38129942,28790.22675,194.2066876,183080586.5,0.150537222,0.074435678,208416.2577,66.14981458,775411434.1,1.871842716,2.022379938,0.925564322,Include
ner,1997,9850,0.326371304,12542.41269,78.24524006,49418911.17,0.175673458,0.085789614,74191.53181,24.06230095,161951075.9,1.872050622,2.04772408,0.914210386,Include
dza,1990,26240,3.506789456,3504.282589,11.76063929,73729564.6,0.654566906,0.258837227,3394.188031,1.372740627,24642574.91,1.87430776,2.528874666,0.741162773,Include
bgr,1984,8955,4.069864727,923.8914601,1.436439694,6501455.337,1.384728819,0.424858915,264.4675892,0.138799229,850432.5933,1.874538599,3.259267418,0.575141085,Include
dza,2004,33461,4.013792618,22760.87619,97.93513097,641271402.8,0.536131821,0.222186179,11170.24956,4.302471258,98623397.41,1.87685275,2.412984571,0.777813821,Include
rom,1973,21041,3.11948325,4981.747098,9.189702784,78103283.96,1.106645668,0.370735333,2328.460579,1.100209072,15871297.02,1.878356216,2.985001884,0.629264667,Include
bfa,2006,13822,0.526904959,27471.56244,79.80614724,126268488.1,0.313613596,0.142945941,102756.1986,35.12604264,333214773.2,1.880317857,2.193931453,0.857054059,Include
ner,1999,10596,0.345359286,12137.42758,99.14965509,52650449.85,0.137301747,0.067954207,107000.3853,33.91610406,247023195.7,1.883202242,2.020503989,0.932045793,Include
bgr,1987,8944,4.624265345,980.0425008,1.366907107,6541867.055,1.466013797,0.43747909,455.6716535,0.249095346,1532885.433,1.885035043,3.35104884,0.56252091,Include
kaz,1995,15550,3.802437705,13429.61931,45.49893379,202761448.5,0.785164956,0.293985708,5782.568762,2.481011644,26552183.58,1.885593974,2.67075893,0.706014292,Include
ner,2008,14738,0.360620463,74324.27578,227.0136985,384631579.5,0.314964392,0.142922096,144176.2365,49.43040599,502236157.1,1.888784374,2.203748766,0.857077904,Include
tur,2012,73997,12.14563632,1363.731915,2.33852924,68378431.29,1.082603312,0.364307975,935.1505853,0.450737533,22997368.13,1.889067328,2.97167064,0.635692025,Include
tur,2011,73059,11.73926941,1367.137093,2.27912456,65119124.14,1.071454915,0.361794502,936.877692,0.455162843,22940657.92,1.890046457,2.961501372,0.638205498,Include
tun,2015,11179.95,4.256419281,480.230282,2.027071114,4631533.164,0.559916244,0.228506851,2533.891848,0.983434312,7586369.634,1.890409611,2.450325855,0.771493149,Include
gmb,1975,521,0.873404349,242.3743015,0.376467819,34077.86702,0.476007678,0.582871861,85.41175693,0.059989862,3886.14327,0.340651539,0.816659217,0.417128139,Do not include
rom,1972,20818,2.855886588,4956.631421,9.315398793,75347137.37,1.064470025,0.359838669,2701.663016,1.250003732,17986978.7,1.893716844,2.958186869,0.640161331,Include
dza,1995,29315,3.179377115,3395.415013,28.87526546,152300566.4,0.492938535,0.206452908,9944.855567,3.753292089,76092104.44,1.894717511,2.387656046,0.793547092,Include
aze,2003,8370,2.114468074,133.8845213,0.957147046,1492029.53,0.510246968,0.212088311,1636.232011,0.626103323,3625814.43,1.895576177,2.405823145,0.787911689,Include
tun,1983,6823,2.041456891,350.5631936,2.405270937,2781503.417,0.464352041,0.196727949,2097.995938,0.781997392,3692474.387,1.896024526,2.360376567,0.803272051,Include
egy,1980,44932,0.905803871,356.7485255,0.80887196,8643395.459,0.651562361,0.255702966,870.2195107,0.349332377,10865606.31,1.896559672,2.548122033,0.744297034,Include
zwe,1978,6797,0.609006158,22.18278171,0.119949835,110374.2397,0.370900941,0.163511652,43.78183398,0.015212512,71611.07245,1.897444682,2.268345623,0.836488348,Include
bfa,2007,14235,0.533998552,22302.39298,97.71618542,100093620.2,0.19714672,0.094037346,85496.52517,27.55390567,271914891.5,1.899325895,2.096472615,0.905962654,Include
dza,1994,28753,3.122852316,1284.125922,17.73615494,60655876.29,0.325864746,0.146416501,3241.256543,1.137018538,22669238.87,1.89973649,2.225601236,0.853583499,Include
tun,1978,5989,1.848461807,132.0064452,1.008348139,900989.3128,0.408753948,0.177008138,655.1461691,0.238374677,990310.9102,1.900484221,2.309238169,0.822991862,Include
ner,2009,15303,0.344830894,74176.10915,205.0633826,366333429.3,0.319829848,0.144020703,130477.3373,44.81132674,475789190.9,1.90089149,2.220721338,0.855979297,Include
aze,2015,9622.75,6.080852765,419.3312937,1.537451311,4172565.986,0.772697976,0.288976319,1492.720332,0.627879043,4192756.489,1.901216545,2.673914521,0.711023681,Include
tun,2014,11063.2,4.250862393,399.1222827,1.753907188,3728455.901,0.526439872,0.216628792,2210.900538,0.845047685,6496135.065,1.903707417,2.430147289,0.783371208,Include
rom,1970,20332,2.339321148,4621.827709,9.462183456,64937451.11,0.924763986,0.326798481,2255.908327,0.992787234,14035410.38,1.905004325,2.829768311,0.673201519,Include
bgr,1988,8919,5.144757419,1315.409912,1.762157115,8539166.676,1.488544542,0.438488176,330.8956763,0.180206578,1118259.304,1.906175365,3.394719907,0.561511824,Include
dza,2003,33003,3.901720163,24179.27424,114.9126141,694452550.1,0.50168208,0.208251333,14691.51583,5.558802154,127719038.3,1.907340097,2.409022177,0.791748667,Include
tun,2016,11303.94,4.252381955,516.4185174,2.258582971,5041541.151,0.541009086,0.22093715,2057.131902,0.79066943,6223374.894,1.907692217,2.448701303,0.77906285,Include
dza,1996,29845,3.25095593,11279.82032,64.39667327,193806296,0.276273991,0.12646182,17682.62647,6.064471677,126072361.1,1.908369498,2.184643489,0.87353818,Include
aze,2017,9845.32,5.767444384,289.7146817,2.042377022,4631886.425,0.631101606,0.248401958,1081.266936,0.429304327,2945899.173,1.909545062,2.540646668,0.751598042,Include
